,Localisation,Prix (€),Marque,Taille,Etat,Matière,Option de paiement,Vues,Date d'ajout,Département
1544,Segonzac,5.0,GovdenimM5888,W34 | FR 44,Très bon état,Coton,Carte bancaire,28,"12/27/2023, 4:55:37 PM",19
1545,Segonzac,5.0,GovdenimM5888,W34 | FR 44,Très bon état,Coton,Carte bancaire,28,"12/27/2023, 4:55:37 PM",24
1546,Segonzac,5.0,GovdenimM5888,W34 | FR 44,Très bon état,Coton,Carte bancaire,28,"12/27/2023, 4:55:37 PM",16
1547,Segonzac,5.0,GovdenimM5888,W34 | FR 44,Très bon état,Coton,Carte bancaire,28,"12/27/2023, 4:55:37 PM",19
1548,Segonzac,5.0,GovdenimM5888,W34 | FR 44,Très bon état,Coton,Carte bancaire,28,"12/27/2023, 4:55:37 PM",24
1549,Segonzac,5.0,GovdenimM5888,W34 | FR 44,Très bon état,Coton,Carte bancaire,28,"12/27/2023, 4:55:37 PM",16
1550,Segonzac,5.0,GovdenimM5888,W34 | FR 44,Très bon état,Coton,Carte bancaire,28,"12/27/2023, 4:55:37 PM",19
1551,Segonzac,5.0,GovdenimM5888,W34 | FR 44,Très bon état,Coton,Carte bancaire,28,"12/27/2023, 4:55:37 PM",24
1552,Seichamps,5.0,Openfield,W36 | FR 46,Très bon état,,Carte bancaire,125,"12/28/2023, 6:50:32 AM",54
1553,Seichamps,5.0,Openfield,W36 | FR 46,Très bon état,,Carte bancaire,126,"12/28/2023, 6:50:32 AM",54
1554,Seichamps,5.0,Openfield,W36 | FR 46,Très bon état,,Carte bancaire,129,"12/28/2023, 6:50:32 AM",54
1555,Seichamps,5.0,Openfield,W36 | FR 46,Très bon état,,Carte bancaire,129,"12/28/2023, 6:50:32 AM",54
1556,Seichamps,5.0,Openfield,W36 | FR 46,Très bon état,,Carte bancaire,129,"12/28/2023, 6:50:32 AM",54
1557,Seichamps,5.0,Openfield,W36 | FR 46,Très bon état,,Carte bancaire,129,"12/28/2023, 6:50:32 AM",54
1558,Seichamps,5.0,Openfield,W36 | FR 46,Très bon état,,Carte bancaire,129,"12/28/2023, 6:50:32 AM",54
1559,Seichamps,5.0,Openfield,W36 | FR 46,Très bon état,,Carte bancaire,129,"12/28/2023, 6:50:32 AM",54
1560,Seichamps,5.0,Openfield,W36 | FR 46,Très bon état,,Carte bancaire,129,"12/28/2023, 6:50:32 AM",54
1561,Seichamps,5.0,Openfield,W36 | FR 46,Très bon état,,Carte bancaire,130,"12/28/2023, 6:50:32 AM",54
1562,Seiches-sur-le-Loir,12.0,Devred,W31 | FR 40,Très bon état,,Carte bancaire,0,"12/29/2023, 9:20:08 PM",49
1563,Seiches-sur-le-Loir,12.0,Devred,W31 | FR 40,Très bon état,,Carte bancaire,0,"12/29/2023, 9:20:08 PM",49
1564,Seiches-sur-le-Loir,12.0,Devred,W31 | FR 40,Très bon état,,Carte bancaire,1,"12/29/2023, 9:20:08 PM",49
1565,Seiches-sur-le-Loir,12.0,Devred,W31 | FR 40,Très bon état,,Carte bancaire,1,"12/29/2023, 9:20:08 PM",49
1566,Seiches-sur-le-Loir,12.0,Devred,W31 | FR 40,Très bon état,,Carte bancaire,2,"12/29/2023, 9:20:08 PM",49
1567,Seiches-sur-le-Loir,12.0,Devred,W31 | FR 40,Très bon état,,Carte bancaire,2,"12/29/2023, 9:20:08 PM",49
1568,Seiches-sur-le-Loir,12.0,Devred,W31 | FR 40,Très bon état,,Carte bancaire,2,"12/29/2023, 9:20:08 PM",49
1569,Seiches-sur-le-Loir,12.0,Devred,W31 | FR 40,Très bon état,,Carte bancaire,3,"12/29/2023, 9:20:08 PM",49
1570,Sennely,5.0,Springfield,W32 | FR 42,Bon état,,Carte bancaire,0,"12/29/2023, 9:08:32 PM",45
1571,Sennely,5.0,Springfield,W32 | FR 42,Bon état,,Carte bancaire,0,"12/29/2023, 9:08:32 PM",45
1572,Sennely,5.0,Springfield,W32 | FR 42,Bon état,,Carte bancaire,0,"12/29/2023, 9:08:32 PM",45
1573,Sennely,5.0,Springfield,W32 | FR 42,Bon état,,Carte bancaire,0,"12/29/2023, 9:08:32 PM",45
1574,Sennely,5.0,Springfield,W32 | FR 42,Bon état,,Carte bancaire,0,"12/29/2023, 9:08:32 PM",45
1575,Sennely,5.0,Springfield,W32 | FR 42,Bon état,,Carte bancaire,0,"12/29/2023, 9:08:32 PM",45
1576,Sennely,5.0,Springfield,W32 | FR 42,Bon état,,Carte bancaire,0,"12/29/2023, 9:08:32 PM",45
1577,Sennely,5.0,Springfield,W32 | FR 42,Bon état,,Carte bancaire,0,"12/29/2023, 9:08:32 PM",45
1578,Sennely,5.0,Springfield,W32 | FR 42,Bon état,,Carte bancaire,0,"12/29/2023, 9:08:32 PM",45
1579,Sennely,5.0,Springfield,W32 | FR 42,Bon état,,Carte bancaire,0,"12/29/2023, 9:08:32 PM",45
1580,Serqueux,6.0,Kaporal,W32 | FR 42,Très bon état,Coton,Carte bancaire,81,"12/26/2023, 8:43:06 PM",52
1581,Serqueux,6.0,Kaporal,W32 | FR 42,Très bon état,Coton,Carte bancaire,81,"12/26/2023, 8:43:06 PM",76
1582,Serqueux,6.0,Kaporal,W32 | FR 42,Très bon état,Coton,Carte bancaire,81,"12/26/2023, 8:43:06 PM",52
1583,Serqueux,6.0,Kaporal,W32 | FR 42,Très bon état,Coton,Carte bancaire,81,"12/26/2023, 8:43:06 PM",76
1584,Serqueux,6.0,Kaporal,W32 | FR 42,Très bon état,Coton,Carte bancaire,81,"12/26/2023, 8:43:06 PM",52
1585,Serqueux,6.0,Kaporal,W32 | FR 42,Très bon état,Coton,Carte bancaire,81,"12/26/2023, 8:43:06 PM",76
1586,Serqueux,6.0,Kaporal,W32 | FR 42,Très bon état,Coton,Carte bancaire,81,"12/26/2023, 8:43:06 PM",52
1587,Serqueux,6.0,Kaporal,W32 | FR 42,Très bon état,Coton,Carte bancaire,81,"12/26/2023, 8:43:06 PM",76
1588,Serqueux,6.0,Kaporal,W32 | FR 42,Très bon état,Coton,Carte bancaire,81,"12/26/2023, 8:43:06 PM",52
1589,Serqueux,6.0,Kaporal,W32 | FR 42,Très bon état,Coton,Carte bancaire,81,"12/26/2023, 8:43:06 PM",76
1590,Serqueux,6.0,Kaporal,W32 | FR 42,Très bon état,Coton,Carte bancaire,81,"12/26/2023, 8:43:06 PM",52
1591,Serqueux,6.0,Kaporal,W32 | FR 42,Très bon état,Coton,Carte bancaire,81,"12/26/2023, 8:43:06 PM",76
1592,Serqueux,6.0,Kaporal,W32 | FR 42,Très bon état,Coton,Carte bancaire,81,"12/26/2023, 8:43:06 PM",52
1593,Serqueux,6.0,Kaporal,W32 | FR 42,Très bon état,Coton,Carte bancaire,81,"12/26/2023, 8:43:06 PM",76
1594,Serqueux,6.0,Kaporal,W32 | FR 42,Très bon état,Coton,Carte bancaire,81,"12/26/2023, 8:43:06 PM",52
1595,Serqueux,6.0,Kaporal,W32 | FR 42,Très bon état,Coton,Carte bancaire,81,"12/26/2023, 8:43:06 PM",76
1596,Serqueux,6.0,Kaporal,W32 | FR 42,Très bon état,Coton,Carte bancaire,81,"12/26/2023, 8:43:06 PM",52
1597,Serqueux,6.0,Kaporal,W32 | FR 42,Très bon état,Coton,Carte bancaire,81,"12/26/2023, 8:43:06 PM",76
1598,Serqueux,6.0,Kaporal,W32 | FR 42,Très bon état,Coton,Carte bancaire,81,"12/26/2023, 8:43:06 PM",52
1599,Serqueux,6.0,Kaporal,W32 | FR 42,Très bon état,Coton,Carte bancaire,81,"12/26/2023, 8:43:06 PM",76
1600,Socourt,5.0,ICON,W26 | FR 36,Très bon état,,Carte bancaire,26,"12/28/2023, 10:08:36 AM",88
1601,Socourt,5.0,ICON,W26 | FR 36,Très bon état,,Carte bancaire,26,"12/28/2023, 10:08:36 AM",88
1602,Socourt,5.0,ICON,W26 | FR 36,Très bon état,,Carte bancaire,26,"12/28/2023, 10:08:36 AM",88
1603,Socourt,5.0,ICON,W26 | FR 36,Très bon état,,Carte bancaire,26,"12/28/2023, 10:08:36 AM",88
1604,Socourt,5.0,ICON,W26 | FR 36,Très bon état,,Carte bancaire,26,"12/28/2023, 10:08:36 AM",88
1605,Socourt,5.0,ICON,W26 | FR 36,Très bon état,,Carte bancaire,26,"12/28/2023, 10:08:36 AM",88
1606,Socourt,5.0,ICON,W26 | FR 36,Très bon état,,Carte bancaire,26,"12/28/2023, 10:08:36 AM",88
1607,Socourt,5.0,ICON,W26 | FR 36,Très bon état,,Carte bancaire,26,"12/28/2023, 10:08:36 AM",88
1608,Socourt,5.0,ICON,W26 | FR 36,Très bon état,,Carte bancaire,26,"12/28/2023, 10:08:36 AM",88
1609,Socourt,5.0,ICON,W26 | FR 36,Très bon état,,Carte bancaire,26,"12/28/2023, 10:08:36 AM",88
1610,Sorgues,5.0,Celio,W33 | FR 42,Très bon état,,Carte bancaire,15,"12/26/2023, 4:57:37 PM",84
1611,Sorgues,5.0,Celio,W33 | FR 42,Très bon état,,Carte bancaire,15,"12/26/2023, 4:57:37 PM",84
1612,Sorgues,5.0,Celio,W33 | FR 42,Très bon état,,Carte bancaire,15,"12/26/2023, 4:57:37 PM",84
1613,Sorgues,5.0,Celio,W33 | FR 42,Très bon état,,Carte bancaire,15,"12/26/2023, 4:57:37 PM",84
1614,Sorgues,5.0,Celio,W33 | FR 42,Très bon état,,Carte bancaire,15,"12/26/2023, 4:57:37 PM",84
1615,Sorgues,5.0,Celio,W33 | FR 42,Très bon état,,Carte bancaire,15,"12/26/2023, 4:57:37 PM",84
1616,Sorgues,5.0,Celio,W33 | FR 42,Très bon état,,Carte bancaire,16,"12/26/2023, 4:57:37 PM",84
1617,Sorgues,5.0,Celio,W33 | FR 42,Très bon état,,Carte bancaire,16,"12/26/2023, 4:57:37 PM",84
1618,Sorgues,5.0,Celio,W33 | FR 42,Très bon état,,Carte bancaire,17,"12/26/2023, 4:57:37 PM",84
1619,Sorgues,5.0,Celio,W33 | FR 42,Très bon état,,Carte bancaire,18,"12/26/2023, 4:57:37 PM",84
1620,Sornay,8.0,NEW Stone,W32 | FR 42,Bon état,,Carte bancaire,4,"12/27/2023, 4:28:43 PM",70
1621,Sornay,8.0,NEW Stone,W32 | FR 42,Bon état,,Carte bancaire,4,"12/27/2023, 4:28:43 PM",71
1622,Sornay,8.0,NEW Stone,W32 | FR 42,Bon état,,Carte bancaire,4,"12/27/2023, 4:28:43 PM",70
1623,Sornay,8.0,NEW Stone,W32 | FR 42,Bon état,,Carte bancaire,4,"12/27/2023, 4:28:43 PM",71
1624,Sornay,8.0,NEW Stone,W32 | FR 42,Bon état,,Carte bancaire,4,"12/27/2023, 4:28:43 PM",70
1625,Sornay,8.0,NEW Stone,W32 | FR 42,Bon état,,Carte bancaire,4,"12/27/2023, 4:28:43 PM",71
1626,Sornay,8.0,NEW Stone,W32 | FR 42,Bon état,,Carte bancaire,4,"12/27/2023, 4:28:43 PM",70
1627,Sornay,8.0,NEW Stone,W32 | FR 42,Bon état,,Carte bancaire,4,"12/27/2023, 4:28:43 PM",71
1628,Sornay,8.0,NEW Stone,W32 | FR 42,Bon état,,Carte bancaire,4,"12/27/2023, 4:28:43 PM",70
1629,Sornay,8.0,NEW Stone,W32 | FR 42,Bon état,,Carte bancaire,4,"12/27/2023, 4:28:43 PM",71
1630,Sornay,8.0,NEW Stone,W32 | FR 42,Bon état,,Carte bancaire,4,"12/27/2023, 4:28:43 PM",70
1631,Sornay,8.0,NEW Stone,W32 | FR 42,Bon état,,Carte bancaire,4,"12/27/2023, 4:28:43 PM",71
1632,Sornay,8.0,NEW Stone,W32 | FR 42,Bon état,,Carte bancaire,4,"12/27/2023, 4:28:43 PM",70
1633,Sornay,8.0,NEW Stone,W32 | FR 42,Bon état,,Carte bancaire,4,"12/27/2023, 4:28:43 PM",71
1634,Sornay,8.0,NEW Stone,W32 | FR 42,Bon état,,Carte bancaire,4,"12/27/2023, 4:28:43 PM",70
1635,Sornay,8.0,NEW Stone,W32 | FR 42,Bon état,,Carte bancaire,4,"12/27/2023, 4:28:43 PM",71
1636,Sornay,8.0,NEW Stone,W32 | FR 42,Bon état,,Carte bancaire,4,"12/27/2023, 4:28:43 PM",70
1637,Sornay,8.0,NEW Stone,W32 | FR 42,Bon état,,Carte bancaire,4,"12/27/2023, 4:28:43 PM",71
1638,Sornay,8.0,NEW Stone,W32 | FR 42,Bon état,,Carte bancaire,4,"12/27/2023, 4:28:43 PM",70
1639,Sornay,8.0,NEW Stone,W32 | FR 42,Bon état,,Carte bancaire,4,"12/27/2023, 4:28:43 PM",71
1640,Surtainville,5.0,Levi's,W29 | FR 38,Bon état,,Carte bancaire,20,"12/29/2023, 2:52:14 PM",50
1641,Surtainville,5.0,Levi's,W29 | FR 38,Bon état,,Carte bancaire,22,"12/29/2023, 2:52:14 PM",50
1642,Surtainville,5.0,Levi's,W29 | FR 38,Bon état,,Carte bancaire,22,"12/29/2023, 2:52:14 PM",50
1643,Surtainville,5.0,Levi's,W29 | FR 38,Bon état,,Carte bancaire,24,"12/29/2023, 2:52:14 PM",50
1644,Surtainville,5.0,Levi's,W29 | FR 38,Bon état,,Carte bancaire,24,"12/29/2023, 2:52:14 PM",50
1645,Surtainville,5.0,Levi's,W29 | FR 38,Bon état,,Carte bancaire,24,"12/29/2023, 2:52:14 PM",50
1646,Surtainville,5.0,Levi's,W29 | FR 38,Bon état,,Carte bancaire,25,"12/29/2023, 2:52:14 PM",50
1647,Surtainville,5.0,Levi's,W29 | FR 38,Bon état,,Carte bancaire,26,"12/29/2023, 2:52:14 PM",50
1648,Surtainville,5.0,Levi's,W29 | FR 38,Bon état,,Carte bancaire,26,"12/29/2023, 2:52:14 PM",50
1649,Surtainville,5.0,Levi's,W29 | FR 38,Bon état,,Carte bancaire,26,"12/29/2023, 2:52:14 PM",50
1650,Sète,10.0,Levi's,W32 | FR 42,Bon état,Coton,Carte bancaire,48,"12/29/2023, 2:24:14 PM",34
1651,Sète,10.0,Levi's,W32 | FR 42,Bon état,Coton,Carte bancaire,49,"12/29/2023, 2:24:14 PM",34
1652,Sète,10.0,Levi's,W32 | FR 42,Bon état,Coton,Carte bancaire,49,"12/29/2023, 2:24:14 PM",34
1653,Sète,10.0,Levi's,W32 | FR 42,Bon état,Coton,Carte bancaire,49,"12/29/2023, 2:24:14 PM",34
1654,Sète,10.0,Levi's,W32 | FR 42,Bon état,Coton,Carte bancaire,49,"12/29/2023, 2:24:14 PM",34
1655,Sète,10.0,Levi's,W32 | FR 42,Bon état,Coton,Carte bancaire,49,"12/29/2023, 2:24:14 PM",34
1656,Sète,10.0,Levi's,W32 | FR 42,Bon état,Coton,Carte bancaire,50,"12/29/2023, 2:24:14 PM",34
1657,Sète,10.0,Levi's,W32 | FR 42,Bon état,Coton,Carte bancaire,51,"12/29/2023, 2:24:14 PM",34
1658,Sète,10.0,Levi's,W32 | FR 42,Bon état,Coton,Carte bancaire,51,"12/29/2023, 2:24:14 PM",34
1659,Thoiry,5.0,Celio,W38 | FR 48,Très bon état,,Carte bancaire,61,"12/25/2023, 10:46:04 AM",01
1660,Thoiry,5.0,Celio,W38 | FR 48,Très bon état,,Carte bancaire,61,"12/25/2023, 10:46:04 AM",73
1661,Thoiry,5.0,Celio,W38 | FR 48,Très bon état,,Carte bancaire,61,"12/25/2023, 10:46:04 AM",78
1662,Thoiry,5.0,Celio,W38 | FR 48,Très bon état,,Carte bancaire,61,"12/25/2023, 10:46:04 AM",01
1663,Thoiry,5.0,Celio,W38 | FR 48,Très bon état,,Carte bancaire,61,"12/25/2023, 10:46:04 AM",73
1664,Thoiry,5.0,Celio,W38 | FR 48,Très bon état,,Carte bancaire,61,"12/25/2023, 10:46:04 AM",78
1665,Thoiry,5.0,Celio,W38 | FR 48,Très bon état,,Carte bancaire,61,"12/25/2023, 10:46:04 AM",01
1666,Thoiry,5.0,Celio,W38 | FR 48,Très bon état,,Carte bancaire,61,"12/25/2023, 10:46:04 AM",73
1667,Thoiry,5.0,Celio,W38 | FR 48,Très bon état,,Carte bancaire,61,"12/25/2023, 10:46:04 AM",78
1668,Thoiry,5.0,Celio,W38 | FR 48,Très bon état,,Carte bancaire,69,"12/25/2023, 10:46:04 AM",01
1669,Thoiry,5.0,Celio,W38 | FR 48,Très bon état,,Carte bancaire,69,"12/25/2023, 10:46:04 AM",73
1670,Thoiry,5.0,Celio,W38 | FR 48,Très bon état,,Carte bancaire,69,"12/25/2023, 10:46:04 AM",78
1671,Thoiry,5.0,Celio,W38 | FR 48,Très bon état,,Carte bancaire,69,"12/25/2023, 10:46:04 AM",01
1672,Thoiry,5.0,Celio,W38 | FR 48,Très bon état,,Carte bancaire,69,"12/25/2023, 10:46:04 AM",73
1673,Thoiry,5.0,Celio,W38 | FR 48,Très bon état,,Carte bancaire,69,"12/25/2023, 10:46:04 AM",78
1674,Thoiry,5.0,Celio,W38 | FR 48,Très bon état,,Carte bancaire,69,"12/25/2023, 10:46:04 AM",01
1675,Thoiry,5.0,Celio,W38 | FR 48,Très bon état,,Carte bancaire,69,"12/25/2023, 10:46:04 AM",73
1676,Thoiry,5.0,Celio,W38 | FR 48,Très bon état,,Carte bancaire,69,"12/25/2023, 10:46:04 AM",78
1677,Thoiry,5.0,Celio,W38 | FR 48,Très bon état,,Carte bancaire,69,"12/25/2023, 10:46:04 AM",01
1678,Thoiry,5.0,Celio,W38 | FR 48,Très bon état,,Carte bancaire,69,"12/25/2023, 10:46:04 AM",73
1679,Thoiry,5.0,Celio,W38 | FR 48,Très bon état,,Carte bancaire,69,"12/25/2023, 10:46:04 AM",78
1680,Thoiry,5.0,Celio,W38 | FR 48,Très bon état,,Carte bancaire,69,"12/25/2023, 10:46:04 AM",01
1681,Thoiry,5.0,Celio,W38 | FR 48,Très bon état,,Carte bancaire,69,"12/25/2023, 10:46:04 AM",73
1682,Thoiry,5.0,Celio,W38 | FR 48,Très bon état,,Carte bancaire,69,"12/25/2023, 10:46:04 AM",78
1683,Thoiry,5.0,Celio,W38 | FR 48,Très bon état,,Carte bancaire,69,"12/25/2023, 10:46:04 AM",01
1684,Thoiry,5.0,Celio,W38 | FR 48,Très bon état,,Carte bancaire,69,"12/25/2023, 10:46:04 AM",73
1685,Thoiry,5.0,Celio,W38 | FR 48,Très bon état,,Carte bancaire,69,"12/25/2023, 10:46:04 AM",78
1686,Thoiry,5.0,Celio,W38 | FR 48,Très bon état,,Carte bancaire,69,"12/25/2023, 10:46:04 AM",01
1687,Thoiry,5.0,Celio,W38 | FR 48,Très bon état,,Carte bancaire,69,"12/25/2023, 10:46:04 AM",73
1688,Thoiry,5.0,Celio,W38 | FR 48,Très bon état,,Carte bancaire,69,"12/25/2023, 10:46:04 AM",78
1689,Thoiry,5.0,Celio,W38 | FR 48,Très bon état,,Carte bancaire,69,"12/25/2023, 10:46:04 AM",01
1690,Thoiry,5.0,Celio,W38 | FR 48,Très bon état,,Carte bancaire,69,"12/25/2023, 10:46:04 AM",73
1691,Thoiry,5.0,Celio,W38 | FR 48,Très bon état,,Carte bancaire,69,"12/25/2023, 10:46:04 AM",78
1692,Thoiry,5.0,Celio,W38 | FR 48,Très bon état,,Carte bancaire,69,"12/25/2023, 10:46:04 AM",01
1693,Thoiry,5.0,Celio,W38 | FR 48,Très bon état,,Carte bancaire,69,"12/25/2023, 10:46:04 AM",73
1694,Thoiry,5.0,Celio,W38 | FR 48,Très bon état,,Carte bancaire,69,"12/25/2023, 10:46:04 AM",78
1695,Thoiry,5.0,Celio,W38 | FR 48,Très bon état,,Carte bancaire,69,"12/25/2023, 10:46:04 AM",01
1696,Thoiry,5.0,Celio,W38 | FR 48,Très bon état,,Carte bancaire,69,"12/25/2023, 10:46:04 AM",73
1697,Thoiry,5.0,Celio,W38 | FR 48,Très bon état,,Carte bancaire,69,"12/25/2023, 10:46:04 AM",78
1698,Thorigné-Fouillard,5.0,Celio,W33 | FR 42,Bon état,,Carte bancaire,4,"12/28/2023, 9:53:43 AM",35
1699,Thorigné-Fouillard,5.0,Celio,W33 | FR 42,Bon état,,Carte bancaire,4,"12/28/2023, 9:53:43 AM",35
1700,Thorigné-Fouillard,5.0,Celio,W33 | FR 42,Bon état,,Carte bancaire,4,"12/28/2023, 9:53:43 AM",35
1701,Thorigné-Fouillard,5.0,Celio,W33 | FR 42,Bon état,,Carte bancaire,4,"12/28/2023, 9:53:43 AM",35
1702,Tourny,6.0,,W34 | FR 44,Très bon état,,Carte bancaire,13,"12/28/2023, 6:19:17 PM",27
1703,Tourny,6.0,,W34 | FR 44,Très bon état,,Carte bancaire,13,"12/28/2023, 6:19:17 PM",27
1704,Tourny,6.0,,W34 | FR 44,Très bon état,,Carte bancaire,13,"12/28/2023, 6:19:17 PM",27
1705,Tourny,6.0,,W34 | FR 44,Très bon état,,Carte bancaire,13,"12/28/2023, 6:19:17 PM",27
1706,Tourny,6.0,,W34 | FR 44,Très bon état,,Carte bancaire,13,"12/28/2023, 6:19:17 PM",27
1707,Tourny,6.0,,W34 | FR 44,Très bon état,,Carte bancaire,14,"12/28/2023, 6:19:17 PM",27
1708,Tourny,6.0,,W34 | FR 44,Très bon état,,Carte bancaire,14,"12/28/2023, 6:19:17 PM",27
1709,Tourny,6.0,,W34 | FR 44,Très bon état,,Carte bancaire,14,"12/28/2023, 6:19:17 PM",27
1710,Tourny,6.0,,W34 | FR 44,Très bon état,,Carte bancaire,14,"12/28/2023, 6:19:17 PM",27
1711,Tourny,6.0,,W34 | FR 44,Très bon état,,Carte bancaire,14,"12/28/2023, 6:19:17 PM",27
1712,Unieux,8.99,RAW,W30 | FR 40,Très bon état,,Carte bancaire,3,"12/29/2023, 5:27:36 PM",42
1713,Unieux,8.99,RAW,W30 | FR 40,Très bon état,,Carte bancaire,3,"12/29/2023, 5:27:36 PM",42
1714,Valenciennes,8.0,Jules,W30 | FR 40,Très bon état,,Carte bancaire,5,"12/28/2023, 5:15:59 PM",59
1715,Valenciennes,8.0,Jules,W30 | FR 40,Très bon état,,Carte bancaire,5,"12/28/2023, 5:15:59 PM",59
1716,Valenciennes,8.0,Jules,W30 | FR 40,Très bon état,,Carte bancaire,5,"12/28/2023, 5:15:59 PM",59
1717,Valenciennes,8.0,Jules,W30 | FR 40,Très bon état,,Carte bancaire,5,"12/28/2023, 5:15:59 PM",59
1718,Valenciennes,8.0,Jules,W30 | FR 40,Très bon état,,Carte bancaire,5,"12/28/2023, 5:15:59 PM",59
1719,Vannes,5.0,BZB,W23 | FR 32,Bon état,,Carte bancaire,0,"12/29/2023, 7:15:06 PM",56
1720,Vannes,5.0,BZB,W23 | FR 32,Bon état,,Carte bancaire,0,"12/29/2023, 7:15:06 PM",56
1721,Vannes,5.0,BZB,W23 | FR 32,Bon état,,Carte bancaire,0,"12/29/2023, 7:15:06 PM",56
1722,Villejuif,5.0,John H,W24 | FR 34,Neuf sans étiquette,"Coton, Élasthanne",Carte bancaire,0,"12/29/2023, 11:46:27 AM",94
1723,Villejuif,5.0,John H,W24 | FR 34,Neuf sans étiquette,"Coton, Élasthanne",Carte bancaire,0,"12/29/2023, 11:46:27 AM",94
1724,Villejuif,5.0,John H,W24 | FR 34,Neuf sans étiquette,"Coton, Élasthanne",Carte bancaire,0,"12/29/2023, 11:46:27 AM",94
1725,Villejuif,5.0,John H,W24 | FR 34,Neuf sans étiquette,"Coton, Élasthanne",Carte bancaire,0,"12/29/2023, 11:46:27 AM",94
1726,Villejuif,5.0,John H,W24 | FR 34,Neuf sans étiquette,"Coton, Élasthanne",Carte bancaire,0,"12/29/2023, 11:46:27 AM",94
1727,Villejuif,5.0,John H,W24 | FR 34,Neuf sans étiquette,"Coton, Élasthanne",Carte bancaire,0,"12/29/2023, 11:46:27 AM",94
1728,Villejuif,5.0,John H,W24 | FR 34,Neuf sans étiquette,"Coton, Élasthanne",Carte bancaire,0,"12/29/2023, 11:46:27 AM",94
1729,Villejuif,5.0,John H,W24 | FR 34,Neuf sans étiquette,"Coton, Élasthanne",Carte bancaire,0,"12/29/2023, 11:46:27 AM",94
1730,Villejuif,5.0,John H,W24 | FR 34,Neuf sans étiquette,"Coton, Élasthanne",Carte bancaire,0,"12/29/2023, 11:46:27 AM",94
1731,Villejuif,5.0,John H,W24 | FR 34,Neuf sans étiquette,"Coton, Élasthanne",Carte bancaire,0,"12/29/2023, 11:46:27 AM",94
1732,Villejuif,5.0,John H,W24 | FR 34,Neuf sans étiquette,"Coton, Élasthanne",Carte bancaire,1,"12/29/2023, 11:46:27 AM",94
1733,Villejuif,5.0,John H,W24 | FR 34,Neuf sans étiquette,"Coton, Élasthanne",Carte bancaire,1,"12/29/2023, 11:46:27 AM",94
1734,Villejuif,5.0,John H,W24 | FR 34,Neuf sans étiquette,"Coton, Élasthanne",Carte bancaire,1,"12/29/2023, 11:46:27 AM",94
1735,Villejuif,5.0,John H,W24 | FR 34,Neuf sans étiquette,"Coton, Élasthanne",Carte bancaire,1,"12/29/2023, 11:46:27 AM",94
1736,Villejuif,5.0,John H,W24 | FR 34,Neuf sans étiquette,"Coton, Élasthanne",Carte bancaire,1,"12/29/2023, 11:46:27 AM",94
1737,Villejuif,5.0,John H,W24 | FR 34,Neuf sans étiquette,"Coton, Élasthanne",Carte bancaire,1,"12/29/2023, 11:46:27 AM",94
1738,Villejuif,5.0,John H,W24 | FR 34,Neuf sans étiquette,"Coton, Élasthanne",Carte bancaire,1,"12/29/2023, 11:46:27 AM",94
1739,Villejuif,5.0,John H,W24 | FR 34,Neuf sans étiquette,"Coton, Élasthanne",Carte bancaire,1,"12/29/2023, 11:46:27 AM",94
1740,Villejuif,5.0,John H,W24 | FR 34,Neuf sans étiquette,"Coton, Élasthanne",Carte bancaire,1,"12/29/2023, 11:46:27 AM",94
1741,Villejuif,5.0,John H,W24 | FR 34,Neuf sans étiquette,"Coton, Élasthanne",Carte bancaire,1,"12/29/2023, 11:46:27 AM",94
1742,Villeneuve-sur-Allier,6.0,Pull & Bear,W36 | FR 46,Neuf sans étiquette,,Carte bancaire,48,"12/27/2023, 3:15:09 PM",03
1743,Villeneuve-sur-Allier,6.0,Pull & Bear,W36 | FR 46,Neuf sans étiquette,,Carte bancaire,48,"12/27/2023, 3:15:09 PM",03
1744,Visan,5.0,Jack & Jones,W29 | FR 38,Très bon état,,Carte bancaire,12,"12/27/2023, 12:24:57 PM",84
1745,Visan,5.0,Jack & Jones,W29 | FR 38,Très bon état,,Carte bancaire,12,"12/27/2023, 12:24:57 PM",84
1746,Évry,5.0,Salsa,W28 | FR 38,Très bon état,,Carte bancaire,4,"12/29/2023, 5:53:34 PM",89
1747,Évry,5.0,Salsa,W28 | FR 38,Très bon état,,Carte bancaire,4,"12/29/2023, 5:53:34 PM",91
1748,Évry,5.0,Freeman T. Porter,W29 | FR 38,Très bon état,,Carte bancaire,5,"12/29/2023, 5:46:21 PM",89
1749,Évry,5.0,Freeman T. Porter,W29 | FR 38,Très bon état,,Carte bancaire,5,"12/29/2023, 5:46:21 PM",91
1750,Évry,5.0,Kaporal,W28 | FR 38,Très bon état,,Carte bancaire,1,"12/29/2023, 5:50:17 PM",89
1751,Évry,5.0,Kaporal,W28 | FR 38,Très bon état,,Carte bancaire,1,"12/29/2023, 5:50:17 PM",91
1752,Évry,5.0,Salsa,W28 | FR 38,Très bon état,,Carte bancaire,4,"12/29/2023, 5:53:34 PM",89
1753,Évry,5.0,Salsa,W28 | FR 38,Très bon état,,Carte bancaire,4,"12/29/2023, 5:53:34 PM",91
1754,Évry,5.0,Freeman T. Porter,W29 | FR 38,Très bon état,,Carte bancaire,5,"12/29/2023, 5:46:21 PM",89
1755,Évry,5.0,Freeman T. Porter,W29 | FR 38,Très bon état,,Carte bancaire,5,"12/29/2023, 5:46:21 PM",91
